run_id,domain,ckpt,cell,n,floor,epochs,d_raw,F_judge,M,F_parse,D,A_delivered,A_latent,ND,residual,F_floor,n_clean,n_P,n_w,r0,r1,a0,a1,d_a_matched,n_matched,lowpower,d_a_prerepair,n_matched_pre,lowpower_pre,w_source,abs_strict_t,abs_strict_f,parse_rate_t,grey,note
v2:fc:ALL,v2,fc,ALL,600,factonly,3,0.3933,-0.3967,0.0789,0.7111,,,,,0.0,,180,0,,,,,,,,,,0,LOWPOWER,,0.79,0.0,1.0,,no both-parsed clean items; F_parse=d_clean
v4:actionized_full:ALL,v4,actionized_full,ALL,480,scaffold_conv,,0.0667,0.0,0.0,0.0,-0.0036,0.0474,,0.0229,0.0,0.1188,480,480,240,0.7417,0.725,0.3708,0.5,0.128,164,,-0.375,48,LOWPOWER,planted/tentative,0.625,0.5583,1.0,,
v4:actionized_full:keep_answer,v4,actionized_full,keep_answer,160,scaffold_conv,,0.0688,0.0,0.0,0.0,0.0,0.0,,0.0688,0.0,0.1312,160,160,0,,,,,,,,,0,LOWPOWER,,0.8313,0.7625,1.0,,
v4:actionized_full:override_wrong_claim,v4,actionized_full,override_wrong_claim,80,scaffold_conv,,0.05,0.0,0.0,0.0,-0.0137,0.0637,,0.0,-0.0,-0.225,80,80,80,0.6375,0.6,0.3137,0.4167,0.093,43,LOWPOWER,-0.5294,17,LOWPOWER,planted,0.25,0.2,1.0,,
v4:actionized_full:recompute,v4,actionized_full,recompute,80,scaffold_conv,,0.0125,0.0,0.0,0.0,-0.0109,0.0234,,0.0,0.0,-0.1625,80,80,80,0.6,0.575,0.4167,0.4565,0.0476,42,LOWPOWER,-0.2632,19,LOWPOWER,tentative,0.2625,0.25,1.0,,
v4:actionized_full:retrieve_or_abstain,v4,actionized_full,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:actionized_full:verify_step,v4,actionized_full,verify_step,80,scaffold_conv,,0.2,0.0,0.0,0.0,0.006,0.194,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.575,0.1899,79,,-0.3333,12,LOWPOWER,planted,0.575,0.375,1.0,,
v4:diagnosis_base:ALL,v4,diagnosis_base,ALL,480,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.2938,,0.2979,REF,pre-repair reference; absolute only
v4:diagnosis_base:keep_answer,v4,diagnosis_base,keep_answer,160,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.4375,,0.4375,REF,pre-repair reference; absolute only
v4:diagnosis_base:override_wrong_claim,v4,diagnosis_base,override_wrong_claim,80,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.2875,,0.3,REF,pre-repair reference; absolute only
v4:diagnosis_base:recompute,v4,diagnosis_base,recompute,80,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.3375,,0.35,REF,pre-repair reference; absolute only
v4:diagnosis_base:retrieve_or_abstain,v4,diagnosis_base,retrieve_or_abstain,80,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,0.1125,REF,pre-repair reference; absolute only
v4:diagnosis_base:verify_step,v4,diagnosis_base,verify_step,80,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,0.15,REF,pre-repair reference; absolute only
v4:targeted_verify_step:ALL,v4,targeted_verify_step,ALL,480,scaffold_conv,3,-0.0542,0.0021,0.0,-0.0187,0.0315,0.0206,,-0.0896,-0.0,0.1188,480,453,224,0.7679,0.9375,0.3721,0.4238,0.0476,168,,-0.3934,61,,planted/tentative,0.5021,0.5583,0.9437,,
v4:targeted_verify_step:keep_answer,v4,targeted_verify_step,keep_answer,160,scaffold_conv,3,-0.3125,0.0,0.0,-0.0437,0.0,0.0,,-0.2687,0.0,0.1312,160,149,0,,,,,,,,,0,LOWPOWER,,0.45,0.7625,0.9313,,
v4:targeted_verify_step:override_wrong_claim,v4,targeted_verify_step,override_wrong_claim,80,scaffold_conv,3,0.0375,0.0,0.0,0.0,0.0758,-0.0383,,0.0,-0.0,-0.225,80,80,80,0.6375,0.9,0.3137,0.2639,0.0,49,LOWPOWER,-0.5909,22,LOWPOWER,planted,0.2375,0.2,1.0,,
v4:targeted_verify_step:recompute,v4,targeted_verify_step,recompute,80,scaffold_conv,3,0.225,0.0125,0.0,-0.025,0.1067,0.1308,,0.0,-0.0,-0.1625,80,64,64,0.6562,0.9062,0.4286,0.6379,0.15,40,LOWPOWER,-0.2222,27,LOWPOWER,tentative,0.4625,0.25,0.8,,
v4:targeted_verify_step:retrieve_or_abstain,v4,targeted_verify_step,retrieve_or_abstain,80,scaffold_conv,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:targeted_verify_step:verify_step,v4,targeted_verify_step,verify_step,80,scaffold_conv,3,0.0375,0.0,0.0,0.0,0.005,0.0325,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.4125,0.0253,79,,-0.4167,12,LOWPOWER,planted,0.4125,0.375,1.0,,
v4:targeted_override_wrong_claim:ALL,v4,targeted_override_wrong_claim,ALL,480,scaffold_conv,3,-0.0167,0.0,0.0,-0.0063,0.0483,0.0351,,-0.0938,-0.0,0.1188,480,468,232,0.75,0.9871,0.3793,0.4629,0.1053,171,,-0.3226,62,,planted/tentative,0.5417,0.5583,0.975,,
v4:targeted_override_wrong_claim:keep_answer,v4,targeted_override_wrong_claim,keep_answer,160,scaffold_conv,3,-0.3,0.0,0.0,-0.0187,0.0,0.0,,-0.2812,0.0,0.1312,160,156,0,,,,,,,,,0,LOWPOWER,,0.4625,0.7625,0.975,,
v4:targeted_override_wrong_claim:override_wrong_claim,v4,targeted_override_wrong_claim,override_wrong_claim,80,scaffold_conv,3,0.1,0.0,0.0,0.0,0.1081,-0.0081,,0.0,-0.0,-0.225,80,80,80,0.6375,0.9875,0.3137,0.3038,0.06,50,,-0.5652,23,LOWPOWER,planted,0.3,0.2,1.0,,
v4:targeted_override_wrong_claim:recompute,v4,targeted_override_wrong_claim,recompute,80,scaffold_conv,3,0.35,0.0,0.0,0.0,0.1821,0.1679,,0.0,-0.0,-0.1625,80,73,73,0.6164,0.9726,0.4444,0.6761,0.2791,43,LOWPOWER,-0.037,27,LOWPOWER,tentative,0.6,0.25,0.9125,,
v4:targeted_override_wrong_claim:retrieve_or_abstain,v4,targeted_override_wrong_claim,retrieve_or_abstain,80,scaffold_conv,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:targeted_override_wrong_claim:verify_step,v4,targeted_override_wrong_claim,verify_step,80,scaffold_conv,3,0.05,0.0,0.0,0.0,0.0051,0.0449,,0.0,0.0,-0.1375,80,79,79,0.9873,1.0,0.3846,0.4304,0.0385,78,,-0.5,12,LOWPOWER,planted,0.425,0.375,0.9875,,
v4:targeted_recompute:ALL,v4,targeted_recompute,ALL,480,scaffold_conv,3,-0.1188,0.0,0.0,0.0,0.0351,-0.0164,,-0.1375,0.0,0.1188,480,480,240,0.7417,0.9417,0.3708,0.3319,-0.0058,173,,-0.5,62,,planted/tentative,0.4396,0.5583,1.0,,
v4:targeted_recompute:keep_answer,v4,targeted_recompute,keep_answer,160,scaffold_conv,3,-0.4125,0.0,0.0,0.0,0.0,0.0,,-0.4125,0.0,0.1312,160,160,0,,,,,,,,,0,LOWPOWER,,0.35,0.7625,1.0,,
v4:targeted_recompute:override_wrong_claim,v4,targeted_recompute,override_wrong_claim,80,scaffold_conv,3,0.025,0.0,0.0,0.0,0.0615,-0.0365,,0.0,-0.0,-0.225,80,80,80,0.6375,0.85,0.3137,0.2647,0.0,46,LOWPOWER,-0.6364,22,LOWPOWER,planted,0.225,0.2,1.0,,
v4:targeted_recompute:recompute,v4,targeted_recompute,recompute,80,scaffold_conv,3,0.075,0.0,0.0,0.0,0.1406,-0.0656,,0.0,0.0,-0.1625,80,80,80,0.6,0.975,0.4167,0.3333,-0.0208,48,LOWPOWER,-0.4286,28,LOWPOWER,tentative,0.325,0.25,1.0,,
v4:targeted_recompute:retrieve_or_abstain,v4,targeted_recompute,retrieve_or_abstain,80,scaffold_conv,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:targeted_recompute:verify_step,v4,targeted_recompute,verify_step,80,scaffold_conv,3,0.0125,0.0,0.0,0.0,0.0048,0.0077,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.3875,0.0,79,,-0.4167,12,LOWPOWER,planted,0.3875,0.375,1.0,,
v4:targeted_retrieve_or_abstain:ALL,v4,targeted_retrieve_or_abstain,ALL,480,scaffold_conv,3,-0.0875,0.0,0.0,-0.0125,0.0208,-0.0062,,-0.0896,-0.0,0.1188,480,465,231,0.7489,0.8701,0.3642,0.3483,-0.0248,161,,-0.4815,54,,planted/tentative,0.4708,0.5583,0.9688,,
v4:targeted_retrieve_or_abstain:keep_answer,v4,targeted_retrieve_or_abstain,keep_answer,160,scaffold_conv,3,-0.2875,0.0,0.0,-0.0187,0.0,0.0,,-0.2687,0.0,0.1312,160,154,0,,,,,,,,,0,LOWPOWER,,0.475,0.7625,0.9625,,
v4:targeted_retrieve_or_abstain:override_wrong_claim,v4,targeted_retrieve_or_abstain,override_wrong_claim,80,scaffold_conv,3,-0.025,0.0,0.0,0.0,0.0243,-0.0493,,0.0,-0.0,-0.225,80,80,80,0.6375,0.725,0.3137,0.2414,-0.0976,41,LOWPOWER,-0.6471,17,LOWPOWER,planted,0.175,0.2,1.0,,
v4:targeted_retrieve_or_abstain:recompute,v4,targeted_retrieve_or_abstain,recompute,80,scaffold_conv,3,0.0875,0.0,0.0,-0.025,0.1039,0.0086,,0.0,0.0,-0.1625,80,72,72,0.6111,0.8889,0.4091,0.4219,0.0238,42,LOWPOWER,-0.36,25,LOWPOWER,tentative,0.3375,0.25,0.9,,
v4:targeted_retrieve_or_abstain:retrieve_or_abstain,v4,targeted_retrieve_or_abstain,retrieve_or_abstain,80,scaffold_conv,3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:targeted_retrieve_or_abstain:verify_step,v4,targeted_retrieve_or_abstain,verify_step,80,scaffold_conv,3,-0.0125,0.0,0.0,-0.0125,0.0046,-0.0046,,0.0,0.0,-0.1375,80,79,79,0.9873,1.0,0.3718,0.3671,-0.0128,78,,-0.5,12,LOWPOWER,planted,0.3625,0.375,0.9875,,
v4:random_verify_step:ALL,v4,random_verify_step,ALL,480,scaffold_conv,,-0.025,0.0021,0.0,-0.0042,-0.0047,0.0026,,-0.0208,-0.0,0.1188,480,475,237,0.7426,0.7173,0.3693,0.3765,0.0137,146,,-0.5,46,LOWPOWER,planted/tentative,0.5312,0.5583,0.9896,,
v4:random_verify_step:keep_answer,v4,random_verify_step,keep_answer,160,scaffold_conv,,-0.0687,0.0,0.0,-0.0063,0.0,0.0,,-0.0625,0.0,0.1312,160,158,0,,,,,,,,,0,LOWPOWER,,0.6937,0.7625,0.9875,,
v4:random_verify_step:override_wrong_claim,v4,random_verify_step,override_wrong_claim,80,scaffold_conv,,-0.075,0.0,0.0,0.0,-0.0694,-0.0056,,0.0,-0.0,-0.225,80,80,80,0.6375,0.4125,0.3137,0.303,-0.0385,26,LOWPOWER,-0.5833,12,LOWPOWER,planted,0.125,0.2,1.0,,
v4:random_verify_step:recompute,v4,random_verify_step,recompute,80,scaffold_conv,,0.05,0.0125,0.0,-0.0125,0.0561,-0.0061,,0.0,-0.0,-0.1625,80,77,77,0.5974,0.7403,0.413,0.4035,0.0732,41,LOWPOWER,-0.4091,22,LOWPOWER,tentative,0.2875,0.25,0.9625,,
v4:random_verify_step:retrieve_or_abstain,v4,random_verify_step,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:random_verify_step:verify_step,v4,random_verify_step,verify_step,80,scaffold_conv,,0.0125,0.0,0.0,0.0,0.0048,0.0077,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.3875,0.0,79,,-0.5833,12,LOWPOWER,planted,0.3875,0.375,1.0,,
v4:random_override_wrong_claim:ALL,v4,random_override_wrong_claim,ALL,480,scaffold_conv,,-0.0083,0.0,0.0,-0.0042,-0.0088,0.0088,,-0.0042,0.0,0.1188,480,475,238,0.7437,0.6975,0.3729,0.3976,0.0204,147,,-0.4318,44,LOWPOWER,planted/tentative,0.55,0.5583,0.9896,,
v4:random_override_wrong_claim:keep_answer,v4,random_override_wrong_claim,keep_answer,160,scaffold_conv,,-0.025,0.0,0.0,-0.0125,0.0,0.0,,-0.0125,0.0,0.1312,160,157,0,,,,,,,,,0,LOWPOWER,,0.7375,0.7625,0.9812,,
v4:random_override_wrong_claim:override_wrong_claim,v4,random_override_wrong_claim,override_wrong_claim,80,scaffold_conv,,-0.075,0.0,0.0,0.0,-0.0646,-0.0104,,0.0,-0.0,-0.225,80,80,80,0.6375,0.425,0.3137,0.2941,0.0,28,LOWPOWER,-0.6364,11,LOWPOWER,planted,0.125,0.2,1.0,,
v4:random_override_wrong_claim:recompute,v4,random_override_wrong_claim,recompute,80,scaffold_conv,,0.075,0.0,0.0,0.0,0.0289,0.0461,,0.0,0.0,-0.1625,80,78,78,0.6026,0.6667,0.4255,0.5,0.1,40,LOWPOWER,-0.2381,21,LOWPOWER,tentative,0.325,0.25,0.975,,
v4:random_override_wrong_claim:retrieve_or_abstain,v4,random_override_wrong_claim,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:random_override_wrong_claim:verify_step,v4,random_override_wrong_claim,verify_step,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0047,-0.0047,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.375,-0.0127,79,,-0.5833,12,LOWPOWER,planted,0.375,0.375,1.0,,
v4:random_recompute:ALL,v4,random_recompute,ALL,480,scaffold_conv,,-0.0563,0.0,0.0,-0.0021,0.0084,-0.0063,,-0.0563,-0.0,0.1188,480,476,239,0.7406,0.7866,0.3729,0.3564,0.0,162,,-0.5,48,LOWPOWER,planted/tentative,0.5021,0.5583,0.9917,,
v4:random_recompute:keep_answer,v4,random_recompute,keep_answer,160,scaffold_conv,,-0.175,0.0,0.0,-0.0063,0.0,0.0,,-0.1688,0.0,0.1312,160,157,0,,,,,,,,,0,LOWPOWER,,0.5875,0.7625,0.9812,,
v4:random_recompute:override_wrong_claim,v4,random_recompute,override_wrong_claim,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0393,-0.0393,,0.0,-0.0,-0.225,80,80,80,0.6375,0.775,0.3137,0.2581,-0.0435,46,LOWPOWER,-0.6316,19,LOWPOWER,planted,0.2,0.2,1.0,,
v4:random_recompute:recompute,v4,random_recompute,recompute,80,scaffold_conv,,0.0125,0.0,0.0,0.0,-0.0055,0.018,,0.0,0.0,-0.1625,80,79,79,0.5949,0.5823,0.4255,0.4565,0.0811,37,LOWPOWER,-0.2941,17,LOWPOWER,tentative,0.2625,0.25,0.9875,,
v4:random_recompute:retrieve_or_abstain,v4,random_recompute,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:random_recompute:verify_step,v4,random_recompute,verify_step,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0047,-0.0047,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.375,-0.0127,79,,-0.5833,12,LOWPOWER,planted,0.375,0.375,1.0,,
v4:random_retrieve_or_abstain:ALL,v4,random_retrieve_or_abstain,ALL,480,scaffold_conv,,-0.0458,0.0,0.0,-0.0021,0.0174,0.0034,,-0.0646,-0.0,0.1188,480,476,238,0.7395,0.8319,0.375,0.3838,0.0247,162,,-0.434,53,,planted/tentative,0.5125,0.5583,0.9917,,
v4:random_retrieve_or_abstain:keep_answer,v4,random_retrieve_or_abstain,keep_answer,160,scaffold_conv,,-0.2,0.0,0.0,-0.0063,0.0,0.0,,-0.1938,0.0,0.1312,160,158,0,,,,,,,,,0,LOWPOWER,,0.5625,0.7625,0.9875,,
v4:random_retrieve_or_abstain:override_wrong_claim,v4,random_retrieve_or_abstain,override_wrong_claim,80,scaffold_conv,,-0.025,0.0,0.0,0.0,0.0142,-0.0392,,0.0,-0.0,-0.225,80,80,80,0.6375,0.6875,0.3137,0.2545,-0.05,40,LOWPOWER,-0.5625,16,LOWPOWER,planted,0.175,0.2,1.0,,
v4:random_retrieve_or_abstain:recompute,v4,random_retrieve_or_abstain,recompute,80,scaffold_conv,,0.1125,0.0,0.0,0.0,0.0951,0.0174,,0.0,-0.0,-0.1625,80,78,78,0.5897,0.8077,0.4348,0.4603,0.093,43,LOWPOWER,-0.32,25,LOWPOWER,tentative,0.3625,0.25,0.975,,
v4:random_retrieve_or_abstain:retrieve_or_abstain,v4,random_retrieve_or_abstain,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:random_retrieve_or_abstain:verify_step,v4,random_retrieve_or_abstain,verify_step,80,scaffold_conv,,0.0375,0.0,0.0,0.0,0.005,0.0325,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.4125,0.0253,79,,-0.5,12,LOWPOWER,planted,0.4125,0.375,1.0,,
v4:wrongtarget_verify_step:ALL,v4,wrongtarget_verify_step,ALL,480,scaffold_conv,,-0.0125,0.0021,0.0,-0.0146,0.0331,0.0398,,-0.0729,-0.0,0.1188,480,467,233,0.7554,0.9185,0.3693,0.4673,0.0882,170,,-0.2759,58,,planted/tentative,0.5437,0.5583,0.9729,,
v4:wrongtarget_verify_step:keep_answer,v4,wrongtarget_verify_step,keep_answer,160,scaffold_conv,,-0.2562,0.0,0.0,-0.0375,0.0,0.0,,-0.2188,0.0,0.1312,160,154,0,,,,,,,,,0,LOWPOWER,,0.5062,0.7625,0.9625,,
v4:wrongtarget_verify_step:override_wrong_claim,v4,wrongtarget_verify_step,override_wrong_claim,80,scaffold_conv,,0.1375,0.0,0.0,-0.0125,0.0592,0.0908,,0.0,0.0,-0.225,80,78,78,0.641,0.8077,0.3,0.4286,0.1111,45,LOWPOWER,-0.3889,18,LOWPOWER,planted,0.3375,0.2,0.975,,
v4:wrongtarget_verify_step:recompute,v4,wrongtarget_verify_step,recompute,80,scaffold_conv,,0.25,0.0125,0.0,0.0,0.1462,0.0913,,0.0,-0.0,-0.1625,80,75,75,0.6267,0.9467,0.4255,0.5493,0.1522,46,LOWPOWER,-0.1429,28,LOWPOWER,tentative,0.4875,0.25,0.9375,,
v4:wrongtarget_verify_step:retrieve_or_abstain,v4,wrongtarget_verify_step,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:wrongtarget_verify_step:verify_step,v4,wrongtarget_verify_step,verify_step,80,scaffold_conv,,0.05,0.0,0.0,0.0,0.005,0.045,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.425,0.038,79,,-0.4167,12,LOWPOWER,planted,0.425,0.375,1.0,,
v4:wrongtarget_override_wrong_claim:ALL,v4,wrongtarget_override_wrong_claim,ALL,480,scaffold_conv,,-0.0292,0.0,0.0,0.0,0.0493,0.0361,,-0.1146,0.0,0.1188,480,477,238,0.7437,0.9832,0.3729,0.4573,0.1149,174,,-0.371,62,,planted/tentative,0.5292,0.5583,0.9938,,
v4:wrongtarget_override_wrong_claim:keep_answer,v4,wrongtarget_override_wrong_claim,keep_answer,160,scaffold_conv,,-0.3437,0.0,0.0,0.0,0.0,0.0,,-0.3438,0.0,0.1312,160,159,0,,,,,,,,,0,LOWPOWER,,0.4188,0.7625,0.9938,,
v4:wrongtarget_override_wrong_claim:override_wrong_claim,v4,wrongtarget_override_wrong_claim,override_wrong_claim,80,scaffold_conv,,0.1125,0.0,0.0,0.0,0.1103,0.0022,,0.0,-0.0,-0.225,80,80,80,0.6375,0.9875,0.3137,0.3165,0.06,50,,-0.5652,23,LOWPOWER,planted,0.3125,0.2,1.0,,
v4:wrongtarget_override_wrong_claim:recompute,v4,wrongtarget_override_wrong_claim,recompute,80,scaffold_conv,,0.3125,0.0,0.0,0.0,0.1844,0.1281,,0.0,0.0,-0.1625,80,78,78,0.6026,0.9744,0.4255,0.5921,0.2174,46,LOWPOWER,-0.1111,27,LOWPOWER,tentative,0.5625,0.25,0.975,,
v4:wrongtarget_override_wrong_claim:retrieve_or_abstain,v4,wrongtarget_override_wrong_claim,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:wrongtarget_override_wrong_claim:verify_step,v4,wrongtarget_override_wrong_claim,verify_step,80,scaffold_conv,,0.0875,0.0,0.0,0.0,0.0,0.0875,,0.0,0.0,-0.1375,80,80,80,0.9875,0.9875,0.3797,0.4684,0.0897,78,,-0.5833,12,LOWPOWER,planted,0.4625,0.375,1.0,,
v4:wrongtarget_recompute:ALL,v4,wrongtarget_recompute,ALL,480,scaffold_conv,,-0.0958,0.0021,0.0,-0.0063,0.0296,-0.0129,,-0.1083,-0.0,0.1188,480,475,240,0.7417,0.9083,0.3708,0.3394,-0.0174,172,,-0.5085,59,,planted/tentative,0.4604,0.5583,0.9896,,
v4:wrongtarget_recompute:keep_answer,v4,wrongtarget_recompute,keep_answer,160,scaffold_conv,,-0.3375,0.0,0.0,-0.0125,0.0,0.0,,-0.325,0.0,0.1312,160,156,0,,,,,,,,,0,LOWPOWER,,0.425,0.7625,0.975,,
v4:wrongtarget_recompute:override_wrong_claim,v4,wrongtarget_recompute,override_wrong_claim,80,scaffold_conv,,0.025,0.0,0.0,0.0,0.0381,-0.0131,,0.0,-0.0,-0.225,80,80,80,0.6375,0.7625,0.3137,0.2951,-0.0444,45,LOWPOWER,-0.5789,19,LOWPOWER,planted,0.225,0.2,1.0,,
v4:wrongtarget_recompute:recompute,v4,wrongtarget_recompute,recompute,80,scaffold_conv,,0.05,0.0,0.0,0.0,0.132,-0.082,,0.0,0.0,-0.1625,80,80,80,0.6,0.9625,0.4167,0.3117,-0.0417,48,LOWPOWER,-0.4643,28,LOWPOWER,tentative,0.3,0.25,1.0,,
v4:wrongtarget_recompute:retrieve_or_abstain,v4,wrongtarget_recompute,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0125,0.0,-0.0125,0.0,0.0,,0.0,0.0,0.975,80,79,0,,,,,,,,,0,LOWPOWER,,0.9875,1.0,0.9875,,
v4:wrongtarget_recompute:verify_step,v4,wrongtarget_recompute,verify_step,80,scaffold_conv,,0.025,0.0,0.0,0.0,0.0049,0.0201,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.4,0.0127,79,,-0.5,12,LOWPOWER,planted,0.4,0.375,1.0,,
v4:wrongtarget_retrieve_or_abstain:ALL,v4,wrongtarget_retrieve_or_abstain,ALL,480,scaffold_conv,,-0.0438,0.0,0.0,-0.0083,0.0337,0.008,,-0.0771,-0.0,0.1188,480,468,233,0.7554,0.9356,0.375,0.3945,0.0178,169,,-0.4576,59,,planted/tentative,0.5146,0.5583,0.975,,
v4:wrongtarget_retrieve_or_abstain:keep_answer,v4,wrongtarget_retrieve_or_abstain,keep_answer,160,scaffold_conv,,-0.2562,0.0,0.0,-0.025,0.0,0.0,,-0.2313,0.0,0.1312,160,155,0,,,,,,,,,0,LOWPOWER,,0.5062,0.7625,0.9688,,
v4:wrongtarget_retrieve_or_abstain:override_wrong_claim,v4,wrongtarget_retrieve_or_abstain,override_wrong_claim,80,scaffold_conv,,0.025,0.0,0.0,0.0,0.0615,-0.0365,,0.0,-0.0,-0.225,80,79,79,0.6456,0.8608,0.3137,0.2647,-0.0426,47,LOWPOWER,-0.65,20,LOWPOWER,planted,0.225,0.2,0.9875,,
v4:wrongtarget_retrieve_or_abstain:recompute,v4,wrongtarget_retrieve_or_abstain,recompute,80,scaffold_conv,,0.1875,0.0,0.0,0.0,0.1402,0.0473,,0.0,0.0,-0.1625,80,74,74,0.6216,0.9459,0.4348,0.5,0.0698,43,LOWPOWER,-0.3333,27,LOWPOWER,tentative,0.4375,0.25,0.925,,
v4:wrongtarget_retrieve_or_abstain:retrieve_or_abstain,v4,wrongtarget_retrieve_or_abstain,retrieve_or_abstain,80,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.975,80,80,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v4:wrongtarget_retrieve_or_abstain:verify_step,v4,wrongtarget_retrieve_or_abstain,verify_step,80,scaffold_conv,,0.0375,0.0,0.0,0.0,0.005,0.0325,,0.0,0.0,-0.1375,80,80,80,0.9875,1.0,0.3797,0.4125,0.0253,79,,-0.4167,12,LOWPOWER,planted,0.4125,0.375,1.0,,
v5:actionized_full:ALL,v5,actionized_full,ALL,1600,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:actionized_full:keep_answer,v5,actionized_full,keep_answer,533,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:actionized_full:override_wrong_claim,v5,actionized_full,override_wrong_claim,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:actionized_full:retrieve_or_abstain,v5,actionized_full,retrieve_or_abstain,266,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:actionized_full:use_provided_support,v5,actionized_full,use_provided_support,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:actionized_full:verify_bridge,v5,actionized_full,verify_bridge,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:diagnosis_base:ALL,v5,diagnosis_base,ALL,1600,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.6456,,0.6569,REF,pre-repair reference; absolute only
v5:diagnosis_base:keep_answer,v5,diagnosis_base,keep_answer,533,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.955,,0.955,REF,pre-repair reference; absolute only
